170   0.9816300   0.9795400   0.9822100
171   0.9808500   0.9796900   0.9814400
172   0.9810900   0.9798200   0.9815000
173   0.9808600   0.9801100   0.9812200
174   0.9810000   0.9802600   0.9819500
175   0.9808400   0.9804900   0.9812300
176   0.9806200   0.9794000   0.9815300
177   0.9809300   0.9803500   0.9815100
178   0.9811200   0.9799700   0.9821300
179   0.9801400   0.9797300   0.9818600
180   0.9807700   0.9800800   0.9821000
181   0.9812400   0.9799300   0.9809100
182   0.9811400   0.9799700   0.9820300
183   0.9810000   0.9800700   0.9824600
184   0.9816600   0.9805900   0.9815500
185   0.9809500   0.9799500   0.9821500
186   0.9811200   0.9797100   0.9816500
187   0.9806600   0.9805200   0.9822500
188   0.9812500   0.9800100   0.9825200
189   0.9804900   0.9798200   0.9816300
190   0.9813600   0.9799200   0.9820500
191   0.9808800   0.9797300   0.9824500
192   0.9808300   0.9799800   0.9820800
193   0.9808200   0.9793500   0.9817900
194   0.9812700   0.9803200   0.9816200
195   0.9805200   0.9801600   0.9814700
196   0.9809500   0.9788800   0.9815900
197   0.9803700   0.9792600   0.9819500
198   0.9809600   0.9785000   0.9815400
199   0.9809300   0.9798800   0.9816900
200   0.9813200   0.9791200   0.9811100
201   0.9812600   0.9803900   0.9821100
202   0.9806400   0.9798600   0.9810600
203   0.9802200   0.9799700   0.9819900
204   0.9811800   0.9795900   0.9820700
205   0.9813400   0.9798900   0.9819500
206   0.9804600   0.9808200   0.9824700
207   0.9806500   0.9800400   0.9818400
208   0.9809400   0.9806400   0.9816400
209   0.9805400   0.9803800   0.9822500
210   0.9806300   0.9799700   0.9812100
211   0.9805600   0.9804500   0.9820600
212   0.9804000   0.9803600   0.9817400
213   0.9806200   0.9798000   0.9810700
214   0.9808300   0.9799000   0.9817600
215   0.9807500   0.9802100   0.9821100
216   0.9808100   0.9800400   0.9821800
217   0.9808600   0.9798200   0.9810900
218   0.9807400   0.9805800   0.9818800
219   0.9807000   0.9805500   0.9814000
220   0.9814300   0.9807800   0.9814300
221   0.9806700   0.9804300   0.9822500
222   0.9810200   0.9804300   0.9818700
223   0.9809400   0.9793600   0.9827800
224   0.9810200   0.9796300   0.9810900
225   0.9807000   0.9804200   0.9819200
226   0.9803200   0.9805900   0.9815400
227   0.9818700   0.9801200   0.9817600
228   0.9807100   0.9800600   0.9823000
229   0.9815900   0.9798600   0.9821700
230   0.9805300   0.9802000   0.9817200
231   0.9806700   0.9796500   0.9820300
232   0.9806500   0.9799800   0.9821300
233   0.9807600   0.9801300   0.9818900
234   0.9810400   0.9798600   0.9823400
235   0.9813700   0.9796600   0.9826700
236   0.9816600   0.9794500   0.9820900
237   0.9805600   0.9794100   0.9816500
238   0.9816600   0.9794800   0.9815500
239   0.9813300   0.9800000   0.9820200
240   0.9808800   0.9804500   0.9815500
241   0.9810300   0.9804700   0.9814100
242   0.9809500   0.9811500   0.9817100
243   0.9812700   0.9805400   0.9815500
244   0.9808700   0.9801100   0.9819200
245   0.9811200   0.9800500   0.9821900
246   0.9811000   0.9795300   0.9817200
247   0.9806300   0.9806800   0.9817500
248   0.9807600   0.9804400   0.9818100
249   0.9815600   0.9804500   0.9815300
250   0.9813200   0.9804500   0.9822000
251   0.9809700   0.9800100   0.9820000
252   0.9809200   0.9807000   0.9821900
253   0.9805200   0.9807000   0.9819600
254   0.9809700   0.9800300   0.9816100
255   0.9811200   0.9796300   0.9811900
256   0.9806500   0.9799800   0.9819300
257   0.9811200   0.9801200   0.9815100
258   0.9807200   0.9806100   0.9823400
259   0.9816300   0.9802200   0.9822900
260   0.9806400   0.9806900   0.9824000
261   0.9810200   0.9808300   0.9818300
262   0.9810100   0.9800200   0.9820000
263   0.9816800   0.9805900   0.9824600
264   0.9808700   0.9802800   0.9818400
265   0.9819600   0.9798700   0.9820300
266   0.9810900   0.9805500   0.9820100
267   0.9820100   0.9801000   0.9821800
268   0.9804900   0.9808700   0.9820800
269   0.9816700   0.9800300   0.9825900
270   0.9815700   0.9805300   0.9816200
271   0.9807900   0.9804700   0.9828400
272   0.9819200   0.9806400   0.9818600
273   0.9815500   0.9799400   0.9817000
274   0.9810800   0.9805800   0.9815700
