154   0.0134770   0.0141080   0.0127860
155   0.0133650   0.0140190   0.0127000
156   0.0133590   0.0139730   0.0127190
157   0.0133860   0.0140280   0.0127560
158   0.0133430   0.0140350   0.0127250
159   0.0135130   0.0142000   0.0127850
160   0.0134190   0.0141260   0.0127670
161   0.0132540   0.0139720   0.0126460
162   0.0134680   0.0141290   0.0127860
163   0.0132080   0.0138810   0.0125390
164   0.0133420   0.0139940   0.0126830
165   0.0132920   0.0139100   0.0126270
166   0.0135950   0.0142380   0.0128930
167   0.0134840   0.0141770   0.0128180
168   0.0132930   0.0139080   0.0126240
169   0.0135930   0.0142200   0.0129420
170   0.0134690   0.0141290   0.0128010
171   0.0135880   0.0142420   0.0128970
172   0.0133000   0.0139400   0.0126460
173   0.0134420   0.0141370   0.0127430
174   0.0134960   0.0141660   0.0128050
175   0.0133730   0.0140160   0.0126640
176   0.0132520   0.0138700   0.0125660
177   0.0133140   0.0139980   0.0126580
178   0.0134630   0.0141060   0.0127930
179   0.0133570   0.0139910   0.0126800
180   0.0132180   0.0138860   0.0125430
181   0.0133740   0.0140310   0.0127410
182   0.0135750   0.0142190   0.0129020
183   0.0132730   0.0139310   0.0126100
184   0.0133610   0.0140590   0.0127000
185   0.0133530   0.0139860   0.0127400
186   0.0132820   0.0139550   0.0126270
187   0.0134230   0.0140560   0.0127680
188   0.0133750   0.0140170   0.0127270
189   0.0134560   0.0141060   0.0127920
190   0.0135380   0.0141730   0.0128620
191   0.0133900   0.0140620   0.0127030
192   0.0134710   0.0141220   0.0128200
193   0.0134730   0.0141100   0.0128070
194   0.0133390   0.0139840   0.0126520
195   0.0133590   0.0140630   0.0127160
196   0.0132000   0.0139000   0.0125380
197   0.0133800   0.0140480   0.0127140
198   0.0131850   0.0138330   0.0125440
199   0.0134690   0.0141270   0.0127660
200   0.0134540   0.0142100   0.0127550
201   0.0132590   0.0139030   0.0126080
202   0.0134180   0.0140470   0.0127620
203   0.0134880   0.0141240   0.0128090
204   0.0133620   0.0139810   0.0126730
205   0.0134860   0.0141710   0.0128380
206   0.0133480   0.0140280   0.0126590
207   0.0131540   0.0137960   0.0125040
208   0.0134040   0.0140660   0.0127480
209   0.0131910   0.0138600   0.0125360
210   0.0133020   0.0139680   0.0126080
211   0.0132450   0.0138800   0.0125480
212   0.0133590   0.0140060   0.0126900
213   0.0134040   0.0140470   0.0128100
214   0.0132760   0.0139530   0.0126260
215   0.0132450   0.0139020   0.0125810
216   0.0132340   0.0138560   0.0125860
217   0.0132770   0.0139970   0.0126420
218   0.0133000   0.0139090   0.0126900
219   0.0135430   0.0142410   0.0128600
220   0.0132330   0.0139450   0.0125630
221   0.0132690   0.0139210   0.0126040
222   0.0134220   0.0141020   0.0127710
223   0.0132130   0.0138610   0.0125700
224   0.0135350   0.0142230   0.0128530
225   0.0132910   0.0138980   0.0125950
226   0.0133720   0.0140400   0.0127190
227   0.0132860   0.0139470   0.0126150
228   0.0135430   0.0141950   0.0128710
229   0.0132400   0.0138970   0.0125680
230   0.0135340   0.0141570   0.0128360
231   0.0132820   0.0139500   0.0125980
232   0.0132360   0.0139470   0.0125540
233   0.0135410   0.0141780   0.0128670
234   0.0134300   0.0140780   0.0127590
235   0.0134380   0.0141080   0.0128040
236   0.0133930   0.0140640   0.0127160
237   0.0133610   0.0139980   0.0126800
238   0.0133950   0.0140690   0.0127170
239   0.0135850   0.0142780   0.0128810
240   0.0134070   0.0140760   0.0127560
241   0.0134080   0.0140980   0.0127050
242   0.0132800   0.0139490   0.0126350
243   0.0134860   0.0141650   0.0128520
244   0.0134050   0.0140750   0.0127490
245   0.0133490   0.0139910   0.0127020
246   0.0133060   0.0139870   0.0126390
247   0.0132480   0.0139530   0.0125890
248   0.0131360   0.0138170   0.0124740
249   0.0134010   0.0140930   0.0127000
250   0.0134470   0.0141010   0.0127720
251   0.0133600   0.0140140   0.0126550
252   0.0131010   0.0137740   0.0124550
253   0.0133240   0.0139750   0.0126800
254   0.0132890   0.0139860   0.0126160
255   0.0132220   0.0138670   0.0126080
256   0.0132230   0.0139190   0.0125670
257   0.0131970   0.0139050   0.0125500
258   0.0132830   0.0139320   0.0126350
259   0.0132980   0.0139730   0.0126340
260   0.0134740   0.0141330   0.0127840
261   0.0133540   0.0139950   0.0126700
262   0.0133550   0.0140120   0.0126510
263   0.0132590   0.0138820   0.0125960
264   0.0134110   0.0140920   0.0127650
265   0.0132960   0.0138860   0.0126640
266   0.0131170   0.0137670   0.0125080
267   0.0133640   0.0140030   0.0126990
268   0.0134240   0.0140830   0.0127490
269   0.0133650   0.0140550   0.0126980
270   0.0133630   0.0140030   0.0127050
271   0.0133960   0.0140640   0.0127320
272   0.0133720   0.0140320   0.0126800
273   0.0132310   0.0139290   0.0125450
274   0.0133800   0.0140540   0.0127200
